Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
8,8,206,90.46,1.048608,0.022091,0.498813,-0.76356,1.669488
8,8,209,91.13,0.806434,0.017085,0.493806,-0.665402,1.993983
8,8,209,92.13,0.625675,0.014287,0.491009,-0.61083,2.062457
8,8,211,92.83,0.42848,0.009138,0.485859,-0.49269,2.143153
8,8,212,93.29,0.412854,0.008837,0.485559,-0.484686,2.153756
8,8,212,94.29,0.134643,0.003173,0.479894,-0.290895,2.382688
8,8,212,95.29,0.003686,8.1e-5,0.476803,-0.046691,2.682534
8,8,215,95.45,0.002016,4.3e-5,0.476765,0.033761,2.788145
8,8,215,96.45,0.003035,6.5e-5,0.476787,0.041556,2.79192
8,8,216,97.04,0.003735,8e-5,0.476802,0.046233,2.793305
8,8,217,97.64,0.003898,8.4e-5,0.476805,0.04728,2.79447
8,8,217,98.64,0.040433,9.07e-4,0.477628,0.157044,2.931433
8,8,219,98.95,0.056694,0.001218,0.47794,0.182941,2.969398
8,8,220,99.67,0.057095,0.001227,0.477949,0.183567,2.969882
8,8,222,100.6,0.095785,0.002059,0.47878,0.234295,3.043288
8,8,224,101.35,0.031019,6.67e-4,0.477388,0.132644,2.942814
8,8,224,102.35,0.031019,6.67e-4,0.477388,0.132668,2.942813
8,8,228,102.6,0.125043,0.002696,0.479418,0.26595800000000003,3.186121
8,8,229,103.07,0.401312,0.008567,0.485288,0.47232,3.406201
8,8,229,104.07,0.418875,0.009044,0.485765,0.485783,3.435939
8,8,234,104.44,0.501062,0.010679,0.4874,0.525097,3.489939
8,8,234,105.44,0.351813,0.00793,0.484651,0.449786,3.393333
8,8,235,106.29,0.222703,0.00477,0.481492,0.348377,3.25734
8,8,235,107.29,0.219305,0.004717,0.481438,0.347344,3.235837
8,8,237,107.59,0.217813,0.004665,0.481386,0.345763,3.233194
8,8,238,108.11,0.242802,0.005199,0.48192,0.363916,3.260463
8,8,240,108.62,0.307464,0.006588,0.483309,0.40886,3.286675
8,8,240,109.62,0.349586,0.007685,0.484407,0.442229,3.32052
8,8,242,110.41,0.364516,0.007795,0.484517,0.446185,3.345527
8,8,243,111.32,0.108097,0.00232,0.479042,0.244873,3.072768
8,8,244,112.23,0.137272,0.002948,0.47967,0.276602,3.026288
8,8,244,113.23,0.338868,0.007425,0.484147,0.436924,2.975583
8,8,245,113.61,0.427548,0.009136,0.485857,0.484272,2.924773
8,8,246,113.96,0.567129,0.012091,0.488812,0.558927,2.780594
8,8,247,114.64,0.551074,0.011804,0.488526,0.552151,2.789143
8,8,248,115.07,0.556001,0.011943,0.488664,0.556963,2.793781
8,8,250,115.44,0.34287,0.00741,0.484132,0.440156,2.909262
8,8,250,116.44,0.385147,0.008926,0.485648,0.483376,2.832698
8,8,250,117.44,0.414655,0.009864,0.486585,0.50903,2.739769
8,8,250,118.44,0.42512,0.009879,0.4866,0.5109,2.643181
8,8,253,119.43,0.407251,0.008705,0.485427,0.479958,2.603982
8,9,4,0.01,4.96e-4,1.1e-5,0.476732,-0.017254,2.727863
8,9,4,1.01,4.97e-4,1.1e-5,0.476732,-0.017279,2.727839
8,9,5,1.09,4.53e-4,1e-5,0.476731,-0.016508,2.728621
8,9,6,1.46,2.32e-4,5e-6,0.476727,0.011482,2.755924
8,9,6,2.46,1.49e-4,3e-6,0.476725,0.009181,2.754332
8,9,7,2.48,9.8e-5,2e-6,0.476724,0.0074400000000000004,2.752543
8,9,8,2.94,0.00899,1.93e-4,0.476915,-0.071347,2.682856
8,9,8,3.94,0.05599,0.001272,0.477993,-0.181497,2.601855
8,9,8,4.94,0.139467,0.003126,0.479847,-0.283066,2.538966
8,9,9,5.74,0.222662,0.004771,0.481492,-0.348793,2.49357
8,9,9,6.74,0.222251,0.004913,0.481635,-0.353454,2.453794
8,9,9,7.74,0.214792,0.004693,0.481415,-0.346181,2.433094
8,9,11,8.23,0.248514,0.005334,0.482056,-0.37381,2.363875
8,9,12,8.46,0.208937,0.004478,0.4812,-0.339011,2.431349
8,9,12,9.46,0.19358,0.004322,0.481044,-0.335251,2.421395
8,9,12,10.46,0.171569,0.003825,0.480546,-0.318222,2.431713
8,9,13,11.31,0.147788,0.003174,0.479896,-0.292743,2.459176
8,9,13,12.31,0.025082,5.59e-4,0.47728,-0.123795,2.637097
8,9,15,12.35,0.018205,4.04e-4,0.477125,-0.104231,2.680048
8,9,17,12.74,0.001,2.2e-5,0.476743,-0.023975,2.732453
8,9,17,13.74,1e-6,0,0.476722,-6.58e-4,2.744639
8,9,17,14.74,9.49e-4,2.2e-5,0.476743,0.024022,2.758653
8,9,17,15.74,0.003885,9e-5,0.476811,0.048469,2.773518
8,9,17,16.74,0.008595,1.94e-4,0.476915,0.071081,2.787686
8,9,18,16.84,0.009048,2.04e-4,0.476925,0.072802,2.788753
8,9,18,17.84,0.005049,1.14e-4,0.476835,0.054429,2.776911
8,9,18,18.84,0.002198,4.9e-5,0.476771,0.035771,2.765515
8,9,18,19.84,5.23e-4,1.2e-5,0.476733,0.017298,2.754739
8,9,19,20.17,2.53e-4,5e-6,0.476727,0.011978,2.75167
8,9,21,21.04,0.005039,1.1e-4,0.476831,0.053543,2.759724
8,9,21,22.04,0.002574,5.9e-5,0.476781,0.039288,2.753358
8,9,21,23.04,8.48e-4,2e-5,0.476741,0.022868,2.748462
8,9,21,24.04,4.6e-5,1e-6,0.476723,0.005325,2.745481
8,9,21,25.04,2.39e-4,5e-6,0.476727,-0.012037,2.744631
8,9,21,26.04,0.001356,3e-5,0.476751,-0.028102,2.745835
8,9,22,26.42,0.002029,4.4e-5,0.476765,-0.03401,2.74674
8,9,22,27.42,0.01226,2.68e-4,0.47699,-0.083562,2.741926
8,9,24,28.31,0.023099,4.99e-4,0.477221,0.11418,2.728517
8,9,25,28.82,0.004207,9.2e-5,0.476814,0.048838,2.748334
8,9,26,29.71,0.024119,5.28e-4,0.47725,0.11694,2.750897
8,9,28,30.17,7.61e-4,1.6e-5,0.476738,0.020704,2.755663
8,9,28,31.17,0.001385,3.2e-5,0.476753,-0.028744,2.726064
8,9,28,32.17,0.010843,2.55e-4,0.476976,-0.081446,2.679308
8,9,28,33.17,0.028849,6.69e-4,0.477391,-0.132063,2.61935
8,9,28,34.17,0.053524,0.001185,0.477907,-0.176029,2.553777
8,9,30,34.38,0.058989,0.00129,0.478012,-0.183732,2.540497
8,9,30,35.38,0.055047,0.001212,0.477933,-0.178738,2.52173
8,9,30,36.38,0.050632,0.001101,0.477822,-0.171339,2.509933
8,9,31,36.82,0.048625,0.001045,0.477767,-0.16749,2.506927
8,9,32,37.51,0.048768,0.001048,0.47777,-0.16789,2.503264
8,9,32,38.51,0.048769,0.001049,0.47777,-0.167926,2.503264
8,9,33,38.79,0.048543,0.001043,0.477765,-0.167508,2.50406
8,9,34,39.79,0.029189,6.29e-4,0.47735,-0.130002,2.580171
8,9,34,40.79,0.140351,0.003101,0.479822,-0.287689,2.33711
8,9,35,41.1,0.186974,0.004017,0.480739,-0.327304,2.268651
8,9,36,41.41,0.301087,0.006735,0.483457,-0.4228,2.152381
8,9,39,42.14,0.550677,0.011722,0.488444,-0.554015,1.948784
8,9,39,43.14,0.304587,0.006656,0.483378,-0.415803,2.332085
8,9,40,43.23,0.289325,0.006319,0.48304,-0.404923,2.359292
8,9,43,43.66,0.375592,0.008021,0.484742,-0.452219,2.332832
8,9,43,44.66,0.417962,0.009078,0.4858,-0.4813,2.294274
8,9,43,45.66,0.456208,0.009872,0.486593,-0.502179,2.271654
8,9,45,46.55,0.48603,0.010353,0.487074,-0.514552,2.265147
8,9,47,46.66,0.486795,0.01037,0.487092,-0.515006,2.25931
8,9,48,46.82,0.501587,0.010718,0.48744,-0.524193,2.185319
8,9,48,47.82,0.73195,0.015958,0.49268,-0.639357,2.170243
8,9,49,48.23,0.813761,0.017357,0.494078,-0.666789,2.138304
8,9,50,49.15,0.933824,0.019791,0.496512,-0.711912,2.005382
8,9,53,49.63,1.244316,0.026128,0.502849,-0.820431,1.827695
8,9,54,50.08,0.963948,0.020364,0.497086,-0.723459,1.859442
8,9,57,50.53,0.691122,0.014672,0.491393,-0.612021,1.824089
8,9,57,51.53,0.880906,0.019328,0.49605,-0.704928,1.699568
8,9,57,52.53,1.04342,0.02222,0.498941,-0.75996,1.632658
8,9,59,52.76,1.07402,0.022606,0.499327,-0.767695,1.629419
8,9,59,53.76,1.023902,0.021573,0.498294,-0.750888,1.76151
8,9,60,53.79,1.030139,0.021744,0.498466,-0.753881,1.763253
8,9,61,54.24,1.300315,0.027417,0.504139,-0.846666,1.643448
8,9,63,54.69,1.409645,0.029563,0.506284,-0.881991,1.811314
8,9,65,54.82,1.609782,0.033513,0.510234,-0.936095,1.65556
8,9,65,55.82,1.609788,0.033528,0.51025,-0.936298,1.655696
8,9,67,56.11,1.604341,0.033441,0.510163,-0.935069,1.658773
8,9,83,56.56,1.277613,0.026777,0.503499,-0.835286,1.933986
8,9,84,57.36,1.287302,0.027029,0.503751,-0.839149,1.920617
8,9,96,57.89,1.831864,0.037964,0.514686,-0.991898,1.236489
8,9,104,58.4,1.690165,0.037941,0.514662,-0.991753,1.539417
8,9,105,58.42,1.302609,0.027303,0.504024,-0.841061,1.780623
8,9,105,59.42,1.359798,0.029459,0.506181,-0.87373,1.706665
8,9,105,60.42,1.378434,0.029866,0.506588,-0.880135,1.687438
8,9,105,61.42,1.361438,0.028752,0.505473,-0.864342,1.721239
8,9,106,61.64,1.3535,0.028324,0.505046,-0.858148,1.734304
8,9,115,62.64,1.082821,0.022815,0.499536,-0.768513,1.863573
8,9,115,63.64,1.270842,0.028067,0.504788,-0.847961,1.653834
8,9,118,64.62,1.333809,0.027935,0.504657,-0.842927,1.628433
8,9,118,65.62,1.316759,0.028148,0.50487,-0.84838,1.620264
8,9,121,66.47,1.259772,0.026414,0.503135,-0.825918,1.737301
8,9,121,67.47,1.259787,0.026455,0.503176,-0.826539,1.737518
8,9,125,68.42,0.839367,0.01777,0.494492,-0.677812,1.77621
8,9,125,69.42,0.7285,0.016389,0.493111,-0.649508,1.837365
8,9,126,70.32,0.565227,0.01202,0.488742,-0.556738,1.999044
8,9,126,71.32,0.565232,0.012028,0.488749,-0.5569,1.999058
8,9,128,71.69,0.564646,0.012009,0.488731,-0.556479,1.999924
8,9,128,72.69,0.506097,0.010878,0.487599,-0.528805,2.098067
8,9,128,73.69,0.447414,0.009606,0.486327,-0.496558,2.212178
8,9,130,74.27,0.414356,0.008839,0.48556,-0.476337,2.281134
8,9,135,74.38,0.416111,0.008884,0.485606,-0.477558,2.27898
8,9,135,75.38,0.578725,0.012464,0.489186,-0.565746,2.101532
8,9,137,75.66,0.616499,0.013097,0.489819,-0.580013,2.068289
8,9,137,76.66,0.571511,0.012176,0.488897,-0.55858,2.115099
8,9,138,77.01,0.555933,0.011825,0.488546,-0.550393,2.1385
8,9,139,77.46,0.55505,0.011809,0.48853,-0.550009,2.139166
8,9,139,78.46,0.463783,0.009971,0.486693,-0.504709,2.223319
8,9,140,78.97,0.413383,0.008826,0.485548,-0.474689,2.278602
8,9,141,79.52,0.242082,0.005187,0.481909,-0.363926,2.479973
8,9,141,80.52,0.431007,0.009331,0.486053,-0.489138,2.241339
8,9,142,80.79,0.480499,0.010235,0.486957,-0.512627,2.185887
8,9,143,80.88,0.483532,0.010315,0.487036,-0.514606,2.181813
8,9,144,81.7,0.696376,0.014786,0.491507,-0.61617,1.946907
8,9,146,82.37,0.733684,0.015562,0.492283,-0.639932,1.733702
8,9,147,83.28,0.939501,0.019827,0.496548,-0.722193,1.57911
8,9,148,84.02,0.939502,0.019827,0.496548,-0.722191,1.579128
8,9,149,84.15,0.938762,0.019819,0.496541,-0.722024,1.578949
8,9,149,85.15,0.858399,0.018668,0.495389,-0.697864,1.597933
8,9,149,86.15,0.759566,0.016524,0.493245,-0.654284,1.694712
8,9,150,86.85,0.681194,0.014454,0.491176,-0.610613,1.804761
8,9,151,87.76,0.576102,0.01225,0.488972,-0.563477,1.995377
8,9,151,88.76,0.514663,0.010989,0.48771,-0.533727,2.087768
8,9,152,88.95,0.501053,0.010674,0.487395,-0.526154,2.113942
8,9,152,89.95,0.337014,0.007354,0.484076,-0.435192,2.279441
8,9,158,90.56,0.023355,5.02e-4,0.477224,-0.117299,2.679701
8,9,158,91.56,0.056441,0.001221,0.477943,-0.183751,2.626063
8,9,160,91.93,0.200986,0.004309,0.481031,-0.342983,2.460364
8,9,160,92.93,0.288754,0.006397,0.483118,-0.417599,2.55698
8,9,161,93.05,0.301488,0.006689,0.483411,-0.427039,2.57054
8,9,161,94.05,0.580246,0.012449,0.489171,-0.585437,2.986723
8,9,162,94.11,0.598198,0.012742,0.489464,-0.592431,3.005258
8,9,163,94.42,0.785639,0.016738,0.493459,-0.678825,3.013135
8,9,164,94.6,0.482244,0.010293,0.487015,-0.53379,2.745935
8,9,165,95.02,0.283747,0.006069,0.48279,-0.407336,2.64304
8,9,165,96.02,0.283743,0.006077,0.482799,-0.407612,2.643065
8,9,167,96.92,0.31293,0.006693,0.483414,-0.422969,2.547474
8,9,168,97.07,0.290062,0.006258,0.48298,-0.409296,2.559726
8,9,169,97.63,0.201411,0.004342,0.481064,-0.344809,2.6367950000000002
8,9,170,97.87,0.159796,0.003428,0.48015,-0.303548,2.671754
8,9,170,98.87,0.086362,0.001931,0.478653,-0.227351,2.631613
8,9,173,99.84,0.032993,7.09e-4,0.477431,-0.137789,2.629664
8,9,173,100.84,0.017676,3.81e-4,0.477102,-0.101843,2.683011
8,9,176,100.95,0.016645,3.58e-4,0.47708,-0.098916,2.687467
8,9,176,101.95,0.05247,0.001171,0.477892,-0.176997,2.686113
8,9,177,102.24,0.063222,0.001358,0.478079,-0.19017,2.693846
8,9,177,103.24,0.063222,0.001358,0.47808,-0.190199,2.693847
8,9,178,103.45,0.061999,0.001334,0.478055,-0.188438,2.694764
8,9,179,104.26,0.001641,3.6e-5,0.476758,-0.030849,2.743621
8,9,179,105.26,0.001095,2.4e-5,0.476746,0.025237,2.7482510000000002
8,9,179,106.26,0.011013,2.38e-4,0.47696,0.0787,2.7618
8,9,182,106.39,0.001241,2.7e-5,0.476748,-0.026337,2.746998
8,9,183,106.78,0.003144,6.9e-5,0.47679,-0.042334,2.748635
8,9,184,107.53,0.00337,7.5e-5,0.476797,-0.044305,2.754714
8,9,184,108.53,1.95e-4,5e-6,0.476726,-0.010863,2.7483
8,9,185,109.25,2.96e-4,6e-6,0.476728,0.013034,2.740288
8,9,186,109.34,2.22e-4,5e-6,0.476726,0.011282,2.740892
8,9,189,110.05,0.024898,5.36e-4,0.477258,0.118113,2.699164
8,9,190,110.37,0.073185,0.001576,0.478298,0.203426,2.655426
8,9,190,111.37,0.070123,0.001523,0.478245,0.200143,2.654199
8,9,193,112.25,0.066787,0.001436,0.478158,0.194558,2.656819
8,9,193,113.25,0.08924,0.001958,0.47868,0.229236,2.666726
8,9,194,113.46,0.092736,0.001992,0.478714,0.231788,2.673541
8,9,194,114.46,0.185317,0.004137,0.480858,0.333919,2.566293
8,9,194,115.46,0.297309,0.006458,0.48318,0.417629,2.435755
8,9,196,115.71,0.326185,0.006998,0.483719,0.434895,2.404448
8,9,197,116.51,0.380039,0.008133,0.484854,0.469029,2.410822
8,9,199,117.14,0.376563,0.008042,0.484764,0.470116,2.48314
8,9,200,118.05,0.430178,0.00918,0.485902,0.513192,2.353252
8,9,201,118.5,0.32037,0.006853,0.483575,0.44005,2.455324
8,9,202,118.95,0.427032,0.009107,0.485829,0.507186,2.329054
8,9,203,119.4,0.395343,0.008443,0.485164,0.483531,2.453466
8,9,205,119.95,0.28187,0.006031,0.482752,0.404349,2.506648
8,9,205,120.95,0.252652,0.005436,0.482157,0.382184,2.486067
8,9,206,121.22,0.247144,0.005297,0.482019,0.377006,2.48134
8,9,207,121.76,0.420942,0.009338,0.48606,0.501342,2.228674
8,9,208,122.36,0.492601,0.011013,0.487735,0.543729,2.187394
8,9,208,123.36,0.7688,0.016904,0.493625,0.672247,2.224387
8,9,209,123.84,0.88525,0.018713,0.495434,0.707264,2.236942
8,9,209,124.84,1.036889,0.022284,0.499006,0.772092,2.118872
8,9,209,125.84,1.174322,0.024858,0.501579,0.817237,2.018191
8,9,210,126.15,1.204903,0.025349,0.50207,0.825916,1.995374
8,9,211,126.47,0.892139,0.018854,0.495575,0.709207,1.879909
8,9,212,127.17,0.776256,0.016439,0.49316,0.659676,2.014756
8,9,212,128.17,0.776782,0.016448,0.493169,0.659843,2.014403
8,9,220,128.19,0.306829,0.006559,0.483281,0.412558,2.702064
8,10,1,0.01,0.397837,0.008489,0.485211,0.486339,3.518941
8,10,2,0.16,0.397837,0.008489,0.485211,0.486342,3.518941
8,10,3,0.94,0.396861,0.008471,0.485192,0.485784,3.519213
8,10,4,1.8,0.311778,0.006665,0.483386,0.429154,3.525145
8,10,5,1.89,0.31181,0.006668,0.483389,0.429277,3.526688
8,10,5,2.89,0.313645,0.006862,0.483583,0.434992,3.558394
8,10,5,3.89,0.306872,0.006647,0.483368,0.428051,3.5931670000000002
8,10,7,4.3,0.274337,0.00587,0.482592,0.404257,3.663315
8,10,7,5.3,0.211914,0.004627,0.481349,0.357428,3.541582
8,10,7,6.3,0.154672,0.003374,0.480096,0.304372,3.412158
8,10,8,7.02,0.118556,0.002547,0.479269,0.264181,3.318165
8,10,9,7.15,0.118282,0.002559,0.479281,0.264639,3.324018
8,10,9,8.15,0.075732,0.001759,0.478481,0.218261,3.271036
8,10,9,9.15,0.039448,9.46e-4,0.477668,0.159537,3.162849
8,10,9,10.15,0.013933,3.3e-4,0.477052,0.094061,3.009969
8,10,10,11.03,0.00269,6.1e-5,0.476782,0.040391,2.865356
8,10,11,11.46,0.035714,7.91e-4,0.477512,0.146472,3.171311
8,10,12,11.91,0.00269,5.9e-5,0.47678,0.040023,2.858445
8,10,13,12.57,2.4e-5,0,0.476722,-0.003738,2.734852
8,10,13,13.57,0.011443,2.6e-4,0.476981,-0.08434,2.540466
8,10,14,14.32,0.032327,7.16e-4,0.477437,-0.140024,2.429996
8,10,14,15.32,0.015382,3.45e-4,0.477066,-0.095761,2.546459
8,10,15,15.76,0.00988,2.18e-4,0.47694,-0.075821,2.593698
8,10,15,16.76,0.006848,1.52e-4,0.476874,-0.062972,2.629917
8,10,16,17.49,0.00471,1.03e-4,0.476824,-0.051593,2.657141
8,10,17,17.88,1.03e-4,2e-6,0.476724,-0.00758,2.732439
8,10,18,18.2,9.2e-5,2e-6,0.476724,-0.007173,2.733267
8,10,18,19.2,0.001975,4.3e-5,0.476765,-0.03362,2.691537
8,10,18,20.2,0.006269,1.37e-4,0.476858,-0.059844,2.652655
8,10,19,20.66,0.009007,1.94e-4,0.476915,-0.07143,2.636283
8,10,20,21.15,0.013672,2.94e-4,0.477016,-0.087977,2.598441
8,10,20,22.15,0.042735,9.35e-4,0.477656,-0.156316,2.523467
8,10,23,22.46,0.227754,0.004879,0.4816,-0.357951,2.020535
8,10,23,23.46,0.175787,0.003875,0.480596,-0.319259,2.121093
8,10,23,24.46,0.124867,0.00273,0.479452,-0.268345,2.242735
8,10,26,24.89,0.123029,0.002676,0.479398,-0.263509,2.223526
8,10,27,24.99,0.138818,0.00298,0.479701,-0.280417,2.127012
8,10,27,25.99,0.109983,0.002383,0.479105,-0.250643,2.22041
8,10,28,26.55,0.098372,0.002148,0.478869,-0.237851,2.260966
8,10,29,26.79,0.164373,0.003563,0.480284,-0.30592,2.060347
8,10,29,27.79,0.147018,0.003218,0.479939,-0.290599,2.106571
8,10,29,28.79,0.130152,0.002857,0.479578,-0.273793,2.155337
8,10,29,29.79,0.113965,0.00249,0.479212,-0.255711,2.205775
8,10,29,30.79,0.098635,0.00213,0.478852,-0.236669,2.256792
8,10,31,31.15,0.093501,0.002008,0.478729,-0.229835,2.274596
8,10,32,32.04,0.099163,0.002151,0.478872,-0.237794,2.261814
8,10,33,32.1,0.123633,0.002654,0.479376,-0.264034,2.225849
8,10,34,33.02,0.118435,0.002542,0.479263,-0.259479,2.244002
8,10,36,33.79,0.117679,0.002527,0.479248,-0.258722,2.245955
8,10,37,34.69,0.056263,0.001209,0.47793,-0.180106,2.437357
8,10,37,35.69,0.038364,8.3e-4,0.477551,-0.149127,2.509097
8,10,38,36.36,0.028116,6.04e-4,0.477326,-0.127221,2.555672
8,10,39,36.47,0.027631,5.94e-4,0.477315,-0.125795,2.568741
8,10,41,36.81,0.027229,5.86e-4,0.477307,-0.124911,2.570121
8,10,42,37.73,0.002141,4.6e-5,0.476768,-0.034931,2.699344
8,10,43,38.19,0.018276,3.94e-4,0.477115,0.103019,2.878372
8,10,45,38.65,0.078663,0.00169,0.478411,0.214102,3.082557
8,10,45,39.65,0.117284,0.002546,0.479268,0.26358,3.122734
8,10,48,40.46,0.150355,0.003237,0.479959,0.298327,3.13593
8,10,49,40.75,0.101596,0.002192,0.478913,0.24857,3.010391
8,10,50,40.91,0.193135,0.004138,0.48086,0.340471,3.026589
8,10,53,41.36,0.0978,0.0021,0.478822,0.244296,2.93441
8,10,54,41.62,0.124756,0.002683,0.479404,0.274429,2.93165
8,10,57,42.11,0.01821,4e-4,0.477121,0.105427,2.830769
8,10,65,42.15,7e-6,0,0.476722,-0.00207,2.743525
8,10,67,42.25,7e-6,0,0.476722,-0.002071,2.743525
8,10,69,42.3,0.006846,1.47e-4,0.476869,0.064282,2.768318
8,10,69,43.3,0.006846,1.47e-4,0.476869,0.0643,2.768318
8,10,74,43.68,0.008139,1.77e-4,0.476899,0.070459,2.768368
8,10,75,43.87,0.045695,9.82e-4,0.477703,0.164633,2.707119
8,10,77,44.79,0.044877,9.65e-4,0.477687,0.163212,2.707839
8,10,81,45.62,0.045697,9.82e-4,0.477704,0.164637,2.707116
8,10,81,46.62,0.045697,9.82e-4,0.477704,0.164668,2.707116
8,10,87,46.88,0.228668,0.0049,0.481621,0.3733,2.577217
8,10,89,47,0.191708,0.004112,0.480833,0.342481,2.647664
8,10,89,48,0.352029,0.007624,0.484346,0.470205,2.627608
8,10,91,48.24,0.583623,0.01241,0.489131,0.601947,2.660473
8,10,93,48.69,0.503153,0.010717,0.487439,0.56522,2.743941
8,10,93,49.69,0.671803,0.014429,0.491151,0.663098,2.641959
8,10,94,49.71,0.674246,0.014479,0.491201,0.664308,2.640698
8,10,95,49.87,0.690699,0.01486,0.491581,0.672522,2.629863
8,10,95,50.87,1.260112,0.027155,0.503877,0.906404,2.335285
8,10,96,51.13,1.382774,0.028945,0.505666,0.935694,2.279874
8,10,96,52.13,1.49062,0.032599,0.509321,0.987448,2.172903
8,10,96,53.13,1.519083,0.032581,0.509302,0.985026,2.200339
8,10,97,53.49,1.511586,0.031759,0.508481,0.971977,2.222539
8,10,98,53.88,1.553351,0.032375,0.509096,0.981545,2.209124
8,10,99,54.09,1.547639,0.032266,0.508987,0.980036,2.217315
8,10,100,54.31,1.545032,0.03225,0.508971,0.979843,2.222783
8,10,100,55.31,1.783313,0.03765,0.514371,1.057156,1.916621
8,10,101,55.79,1.852609,0.038401,0.515122,1.071499,1.889563
8,10,101,56.79,1.549579,0.034041,0.510763,0.999723,2.026293
8,10,101,57.79,1.187005,0.026113,0.502835,0.867499,2.154422
8,10,103,58.2,1.040505,0.022149,0.49887,0.795709,2.147528
8,10,104,58.4,1.162091,0.024414,0.501135,0.830885,2.000928
8,10,104,59.4,1.162104,0.024424,0.501145,0.831031,2.000983
8,10,105,59.64,1.155608,0.024309,0.501031,0.828856,2.006533
8,10,106,60,0.888492,0.018793,0.495514,0.72119,2.31962
8,10,107,60.58,0.595132,0.012667,0.489388,0.591037,2.58537
8,10,108,61.24,0.386512,0.008259,0.48498,0.47472,2.74693
8,10,108,62.24,0.178167,0.004052,0.480774,0.33286,2.601694
8,10,110,62.77,0.142734,0.003068,0.47979,0.292732,2.467686
8,10,111,63.48,0.083459,0.001871,0.478593,0.227087,2.464663
8,10,111,64.48,0.144751,0.003226,0.479947,0.298014,2.368079
8,10,112,64.91,0.17237,0.003763,0.480485,0.321941,2.334303
8,10,113,65.55,0.177233,0.003861,0.480582,0.326204,2.329175
8,10,113,66.55,0.093161,0.002026,0.478748,0.239628,2.491462
8,10,114,66.62,0.087916,0.001888,0.47861,0.23158,2.502548
8,10,114,67.62,0.092875,0.002008,0.47873,0.238275,2.483001
8,10,114,68.62,0.097788,0.002115,0.478836,0.244122,2.466689
8,10,114,69.62,0.10262,0.002204,0.478925,0.249074,2.454177
8,10,115,69.66,0.102762,0.002206,0.478928,0.249207,2.453866
8,10,116,69.92,0.106394,0.002299,0.479021,0.254401,2.454954
8,10,117,70.11,0.16676,0.003575,0.480297,0.317052,2.504148
8,10,118,70.15,0.161828,0.003501,0.480223,0.313757,2.497599
8,10,119,70.26,0.103278,0.002222,0.478943,0.250106,2.454021
8,10,120,71.21,0.132039,0.002833,0.479555,0.284998,2.504698
8,10,121,72.12,0.075005,0.001611,0.478333,0.216939,2.607068
8,10,121,73.12,0.053224,0.001157,0.477878,0.184798,2.631628
8,10,122,73.95,0.037246,8.01e-4,0.477522,0.154729,2.655133
8,10,122,74.95,0.029915,6.59e-4,0.47738,0.141738,2.681346
8,10,124,75.51,0.025259,5.43e-4,0.477264,0.129537,2.696969
8,10,124,76.51,0.025259,5.45e-4,0.477266,0.129735,2.696968
8,10,124,77.51,0.025258,5.45e-4,0.477266,0.129728,2.696966
8,10,126,78.47,0.025258,5.43e-4,0.477264,0.129532,2.6969630000000002
8,10,127,78.93,0.025255,5.43e-4,0.477264,0.129524,2.696974
8,10,128,79.08,0.033664,7.29e-4,0.47745,0.150064,2.68488
8,10,130,79.14,0.08881,0.00191,0.478631,0.242892,2.618146
8,10,133,79.29,0.054236,0.001167,0.477888,0.187802,2.667173
8,10,134,79.66,0.138463,0.002974,0.479696,0.304394,2.528245
8,10,135,80.18,0.05688,0.001224,0.477945,0.196802,2.584574
8,10,137,80.66,0.127113,0.002728,0.47945,0.291787,2.49989
8,10,137,81.66,0.169734,0.003735,0.480457,0.340336,2.444849
8,10,137,82.66,0.214006,0.004678,0.481399,0.380142,2.394847
8,10,138,83.46,0.251201,0.005386,0.482108,0.407496,2.360816
8,10,138,84.46,0.53475,0.011874,0.488595,0.597531,2.415418
8,10,140,84.68,0.595115,0.01301,0.489732,0.624965,2.422034
8,10,140,85.68,0.564284,0.012166,0.488888,0.608096,2.587654
8,10,141,85.92,0.552264,0.011764,0.488485,0.59922,2.635588
8,10,141,86.92,0.57233,0.013138,0.489859,0.63016,2.559795
8,10,141,87.92,0.517859,0.011228,0.487949,0.583272,2.490997
8,10,142,88.02,0.509623,0.01089,0.487611,0.574574,2.485136
8,10,143,88.26,0.520226,0.011127,0.487849,0.579996,2.508843
8,10,144,88.93,0.722337,0.015374,0.492096,0.686396,2.28488
8,10,144,89.93,0.840902,0.017874,0.494595,0.731084,2.339122
8,10,145,90,0.842839,0.017828,0.49455,0.72976,2.343362
8,10,145,91,0.757885,0.016482,0.493203,0.701436,2.351469
8,10,145,92,0.650179,0.014009,0.490731,0.649752,2.333848
8,10,146,92.2,0.630371,0.013442,0.490164,0.638606,2.317485
8,10,147,92.27,0.651434,0.013829,0.490551,0.654343,2.319711
8,10,148,92.35,0.649235,0.013794,0.490516,0.653544,2.323879
8,10,148,93.35,0.690892,0.014944,0.491665,0.681278,2.310458
8,10,148,94.35,0.713561,0.015173,0.491895,0.688328,2.365216
