Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
8,6,29,29.33,0.386774,0.006242,0.465662,-0.626584,15.648977
8,6,29,30.33,0.355618,0.005722,0.465141,-0.598498,15.299219
8,6,29,31.33,0.319978,0.005015,0.464435,-0.559191,14.841857
8,6,30,32.23,0.273103,0.004127,0.463547,-0.506719,14.295269
8,6,31,32.34,0.14561,0.002195,0.461615,-0.371195,13.087873
8,6,31,33.34,0.212065,0.003384,0.462804,-0.460741,13.833595
8,6,34,34.02,0.242181,0.003642,0.463062,-0.478905,13.995897
8,6,34,35.02,0.241116,0.003691,0.46311,-0.478842,13.927411
8,6,34,36.02,0.237584,0.003636,0.463055,-0.47314,13.780714
8,6,34,37.02,0.231873,0.003488,0.462908,-0.462419,13.570005
8,6,35,37.05,0.232538,0.003497,0.462917,-0.463024,13.574305
8,6,36,37.98,0.30885,0.004643,0.464063,-0.535899,14.354193
8,6,36,38.98,0.422769,0.006629,0.466048,-0.639511,15.53448
8,6,36,39.98,0.517495,0.00778,0.467199,-0.693044,16.181707
8,6,39,40.04,0.523141,0.007842,0.467261,-0.695837,16.2144
8,6,39,41.04,0.68591,0.010678,0.470098,-0.81361000000000006,17.88668
8,6,39,42.04,0.819324,0.012246,0.471666,-0.878049,18.777183
8,6,40,42.08,0.824291,0.012296,0.471715,-0.879855,18.795498
8,6,40,43.08,0.984174,0.014711,0.474131,-0.940521,19.061752
8,6,41,43.16,0.995368,0.014871,0.47429,-0.944365,19.051301
8,6,41,44.16,0.982619,0.014803,0.474222,-0.934601,18.305164
8,6,44,44.88,1.096656,0.016372,0.475792,-0.98488,18.465092
8,6,44,45.88,1.627353,0.026827,0.486247,-1.257124,11.70467
8,6,44,46.88,1.932157,0.029493,0.488913,-1.313605,10.13183
8,6,45,47.38,2.018385,0.029652,0.489072,-1.31511,9.607181
8,6,46,47.49,1.831741,0.027086,0.486505,-1.258164,9.179242
8,6,46,48.49,1.318563,0.020705,0.480124,-1.10355,8.836353
8,6,48,49.38,0.831166,0.012417,0.471836,-0.860246,8.649047
8,6,49,50.29,0.699764,0.010459,0.469878,-0.787279,8.244166
8,6,49,51.29,0.564405,0.008676,0.468096,-0.711415,8.2112
8,6,49,52.29,0.426548,0.006444,0.465864,-0.609582,8.207146
8,6,51,52.42,0.411632,0.00619,0.46561,-0.59709,8.213128
8,6,51,53.42,0.51077,0.007976,0.467395,-0.676459,8.272681
8,6,53,54.08,0.545891,0.008179,0.467598,-0.684675,8.409819
8,6,53,55.08,0.512505,0.007921,0.46734,-0.675061,8.288
8,6,54,56.09,0.452337,0.006781,0.466201,-0.627145,8.17347
8,6,54,57.09,0.433361,0.006532,0.465952,-0.614606,8.200655
8,6,54,58.09,0.414331,0.006242,0.465662,-0.600459,8.206073
8,6,55,58.83,0.400064,0.006005,0.465424,-0.589025,8.197468
8,6,56,59.75,0.348204,0.005229,0.464648,-0.551386,8.249796
8,6,56,60.75,0.287876,0.00435,0.46377,-0.502335,8.676621
8,6,57,61,0.273151,0.004106,0.463526,-0.488169,8.774569
8,6,58,61.92,0.306435,0.004605,0.464024,-0.518004,8.647501
8,6,58,62.92,0.280377,0.004262,0.463682,-0.49703,8.911757
8,6,59,63.35,0.264249,0.003973,0.463393,-0.47931,9.03941
8,6,59,64.35,0.125174,0.0019,0.46132,-0.33244,9.275168
8,6,60,64.59,0.099413,0.001499,0.460919,-0.295553,9.37402
8,6,60,65.59,0.092081,0.001435,0.460855,-0.289382,9.4676
8,6,61,66.03,0.08542,0.001288,0.460707,-0.274301,9.542043
8,6,61,67.03,0.143642,0.00221,0.46163,-0.356445,9.339663
8,6,62,67.92,0.200446,0.003018,0.462437,-0.414771,9.223613
8,6,62,68.92,0.143157,0.002228,0.461647,-0.355667,9.585977
8,6,63,69.48,0.109031,0.001643,0.461062,-0.305318,9.815136
8,6,63,70.48,0.037767,5.73e-4,0.459993,-0.180657,10.224843
8,6,64,70.72,0.026209,3.95e-4,0.459815,-0.150134,10.322797
8,6,64,71.72,0.012899,1.99e-4,0.459619,-0.106162,10.470517
8,6,65,72.36,0.006767,1.02e-4,0.459522,-0.07584,10.570095
8,6,66,72.52,0.008913,1.35e-4,0.459554,-0.087014,10.524474
8,6,66,73.52,0.022593,3.56e-4,0.459776,0.141635,11.189982
8,6,69,73.84,0.049228,7.42e-4,0.460162,0.204605,11.311794
8,6,69,74.84,0.044372,6.77e-4,0.460097,0.195175,11.268579
8,6,70,75.51,0.041023,6.25e-4,0.460045,0.18743,11.23099
8,6,71,76.37,0.043277,6.53e-4,0.460072,0.190994,11.201494
8,6,74,77.24,0.088418,0.001333,0.460753,0.273632,11.401775
8,6,74,78.24,0.048878,7.59e-4,0.460179,0.206596,11.356649
8,6,76,78.51,0.040501,6.25e-4,0.460045,0.187496,11.327542
8,6,76,79.51,0.141617,0.002194,0.461613,0.350617,12.038898
8,6,77,79.77,0.172826,0.002602,0.462022,0.381932,12.220289
8,6,77,80.77,0.305494,0.004628,0.464047,0.509507,13.217998
8,6,78,81.01,0.337068,0.005062,0.464482,0.533069,13.436317
8,6,78,82.01,0.221159,0.003345,0.462764,0.433655,12.486218
8,6,79,82.26,0.196383,0.002957,0.462377,0.407938,12.271655
8,6,79,83.26,0.251403,0.003919,0.463338,0.469565,12.515801
8,6,80,83.95,0.280952,0.004231,0.463651,0.488114,12.604938
8,6,81,84.64,0.524436,0.007856,0.467276,0.664412,12.955909
8,6,82,85.63,0.42413,0.006381,0.465801,0.600765,12.793627
8,6,83,85.74,0.53589,0.008039,0.467459,0.675477,13.262468
8,6,83,86.74,0.561226,0.008634,0.468053,0.702613,13.828914
8,6,84,87.23,0.554439,0.008302,0.467721,0.690498,13.997687
8,6,85,87.84,0.648144,0.009703,0.469123,0.74615,14.688451
8,6,85,88.84,0.543202,0.008267,0.467687,0.68764,13.69372
8,6,86,88.96,0.523021,0.007871,0.46729,0.671021,13.517988
8,6,87,89.7,0.351714,0.005285,0.464705,0.549322,12.71724
8,6,87,90.7,0.231028,0.003652,0.463071,0.456155,12.427816
8,6,89,91.36,0.152472,0.002297,0.461717,0.361729,12.1322
8,6,89,92.36,0.232693,0.003538,0.462958,0.44968,12.456818
8,6,90,92.52,0.24495,0.003705,0.463125,0.460352,12.48963
8,6,90,93.52,0.269423,0.004096,0.463516,0.483133,12.854229
8,6,92,93.77,0.274277,0.004158,0.463578,0.486696,12.92514
8,6,92,94.77,0.253295,0.003997,0.463417,0.476677,12.817437
8,6,92,95.77,0.222793,0.003489,0.462909,0.445618,12.582183
8,6,93,96.56,0.194395,0.002925,0.462344,0.408705,12.342192
8,6,93,97.56,0.157368,0.002374,0.461793,0.369713,11.772845
8,7,2,0.01,0.535424,0.008028,0.467448,-0.678066,12.250282
8,7,2,1.01,0.411683,0.006277,0.465696,-0.604734,11.927592
8,7,4,1.25,0.33176,0.004985,0.464405,-0.538144,11.794296
8,7,4,2.25,0.247199,0.003842,0.463261,-0.469371,11.975118
8,7,5,2.88,0.190397,0.00287,0.462289,-0.404861,11.924412
8,7,5,3.88,0.082792,0.001348,0.460768,-0.277623,11.894075
8,7,6,4.35,0.042135,6.45e-4,0.460064,-0.192092,11.682601
8,7,6,5.35,0.031913,4.84e-4,0.459904,-0.165842,11.659996
8,7,7,5.41,0.030794,4.65e-4,0.459884,-0.162473,11.647607
8,7,7,6.41,9.84e-4,1.5e-5,0.459435,-0.029238,10.96963
8,7,8,6.65,7e-6,0,0.45942,0.002438,10.808046
8,7,8,7.65,0.004528,6.9e-5,0.459489,0.062515,10.523384
8,7,9,7.89,0.006843,1.03e-4,0.459523,0.076523,10.462266
8,7,9,8.89,0.030635,4.73e-4,0.459893,0.163799,10.09684
8,7,9,9.89,0.071091,0.001095,0.460515,0.24934,9.771927
8,7,10,10.41,0.097553,0.001485,0.460905,0.290689,9.61921
8,7,11,10.84,0.102932,0.001567,0.460986,0.298505,9.596691
8,7,11,11.84,0.075297,0.001176,0.460596,0.258613,9.675869
8,7,12,12.43,0.058216,8.78e-4,0.460298,0.223617,9.786793
8,7,12,13.43,0.066517,0.001022,0.460442,0.241628,9.756469
8,7,13,13.99,0.069846,0.001053,0.460473,0.245523,9.763942
8,7,13,14.99,0.116616,0.001773,0.461193,0.31968,9.652888
8,7,14,15.24,0.128108,0.00193,0.461349,0.333787,9.641358
8,7,14,16.24,0.110288,0.001714,0.461133,0.315697,9.677967
8,7,14,17.24,0.091077,0.001422,0.460841,0.288733,9.73085
8,7,15,18.14,0.074043,0.001132,0.460552,0.258782,9.795992
8,7,16,18.54,0.081878,0.001251,0.460671,0.272205,9.750851
8,7,16,19.54,0.112106,0.001735,0.461155,0.322789,9.498482
8,7,17,20.41,0.138602,0.002088,0.461508,0.356417,9.273851
8,7,18,21.34,0.20798,0.003129,0.462548,0.434725,8.859513
8,7,19,22.28,0.169021,0.002544,0.461964,0.39172,8.697997
8,7,20,23.2,0.177521,0.002673,0.462093,0.399597,8.855592
8,7,20,24.2,0.09851,0.001504,0.460923,0.300312,9.136224
8,7,21,24.45,0.081109,0.001224,0.460643,0.271057,9.244823
8,7,21,25.45,0.032928,5.1e-4,0.45993,0.176645,9.830321
8,7,22,25.69,0.024359,3.67e-4,0.459787,0.150313,9.986302
8,7,22,26.69,0.09256,0.001448,0.460868,0.29654,9.218366
8,7,23,27.58,0.180186,0.002714,0.462134,0.405173,8.660327
8,7,23,28.58,0.193486,0.003037,0.462456,0.430435,8.592148
8,7,24,29.14,0.19005,0.00286,0.46228,0.419909,8.656823
8,7,24,30.14,0.24539,0.003712,0.463131,0.476516,8.4759
8,7,25,30.32,0.254024,0.003821,0.463241,0.48335,8.451213
8,7,26,30.67,0.255147,0.00384,0.46326,0.485017,8.431196
8,7,26,31.67,0.376515,0.00582,0.46524,0.597674,8.033455
8,7,26,32.67,0.509561,0.007779,0.467199,0.692746,7.716359
8,7,28,33.27,0.344193,0.0051919999999999996,0.464612,0.575491,8.81617
8,7,29,33.36,0.217568,0.003272,0.462692,0.452275,9.033122
8,7,30,33.5,0.21836,0.003284,0.462704,0.453216,9.029804
8,7,30,34.5,0.229779,0.003466,0.462886,0.466568,8.868233
8,7,31,35.2,0.233439,0.003516,0.462936,0.471087,8.740077
8,7,32,35.64,0.079667,0.001207,0.460626,0.272869,9.448008
8,7,32,36.64,0.277247,0.004379,0.463799,0.524486,8.572836
8,7,33,37.43,0.495634,0.007499,0.466919,0.692908,8.116368
8,7,34,37.78,0.498137,0.007526,0.466945,0.695661,8.070189
8,7,34,38.78,0.631501,0.009819,0.469239,0.797056,7.967996
8,7,35,39.38,0.695692,0.010662,0.470082,0.832634,7.926544
8,7,36,40.35,0.41821,0.006279,0.465699,0.649715,8.499063
8,7,36,41.35,0.110197,0.001681,0.4611,0.335659,9.253329
8,7,37,41.46,0.089689,0.001353,0.460773,0.301233,9.372635
8,7,37,42.46,0.146435,0.002358,0.461777,0.39895,8.652597
8,7,37,43.46,0.207534,0.00329,0.46271,0.473631,7.953729
8,7,38,43.55,0.213377,0.003369,0.462789,0.479515,7.892998
8,7,39,43.88,0.251034,0.003987,0.463407,0.521486,7.594507
8,7,39,44.88,0.436035,0.006901,0.466321,0.686891,6.615629
8,7,40,45.47,0.535062,0.008019,0.467438,0.740044,6.254847
8,7,40,46.47,0.443854,0.006669,0.466088,0.664286,6.968125
8,7,41,46.5,0.433367,0.006516,0.465935,0.656207,7.015545
8,7,42,46.73,0.258593,0.0039,0.46332,0.505716,7.772854
8,7,42,47.73,0.217436,0.003424,0.462843,0.475288,7.924067
8,7,42,48.73,0.174463,0.002804,0.462224,0.431667,8.12507
8,7,42,49.73,0.132329,0.002115,0.461535,0.376453,8.384987
8,7,42,50.73,0.09386,0.001451,0.460871,0.313259,8.704143
8,7,44,51.22,0.076543,0.001155,0.460574,0.280151,8.885716
8,7,44,52.22,0.010661,1.76e-4,0.459595,0.110146,10.110951
8,7,45,53.17,0.006317,9.9e-5,0.459519,-0.083606,11.30746
8,7,46,53.43,0.063582,9.6e-4,0.460379,-0.262051,12.4721
8,7,46,54.43,0.08838,0.001413,0.460832,-0.314423,12.663557
8,7,47,55.02,0.096657,0.001456,0.460876,-0.317409,12.595646
8,7,47,56.02,0.167496,0.002536,0.461956,-0.417421,13.341813
8,7,48,56.26,0.18488,0.002785,0.462205,-0.437276,13.494175
8,7,48,57.26,0.129968,0.00211,0.461529,-0.373756,13.249347
8,7,48,58.26,0.073656,0.001127,0.460547,-0.26941,12.718657
8,7,49,58.33,0.070684,0.001073,0.460493,-0.262622,12.679888
8,7,50,59.12,0.07568,0.001146,0.460565,-0.269938,12.68678
8,7,52,59.75,0.133041,0.002011,0.461431,-0.349803,13.04353
8,7,52,60.75,0.192502,0.00303,0.46245000000000003,-0.429936,13.693645
8,7,52,61.75,0.263024,0.004236,0.463656,-0.509492,14.406454
8,7,52,62.75,0.342646,0.005546,0.464966,-0.584656,15.145501
8,7,52,63.75,0.428642,0.006852,0.466272,-0.652199,15.864596
8,7,52,64.75,0.518,0.008053,0.467473,-0.710013,16.518182
8,7,53,65.71,0.597532,0.008962,0.468382,-0.752071,17.001866
8,7,54,65.92,0.459438,0.00689,0.46631,-0.655061,15.784492
8,7,55,66.09,0.497448,0.007477,0.466896,-0.682425,16.076624
8,7,55,67.09,0.389514,0.005893,0.465312,-0.609547,15.369825
8,7,56,67.42,0.355791,0.005345,0.464765,-0.581969,15.087785
8,7,57,68.35,0.44128,0.006621,0.466041,-0.643236,15.578758
8,7,57,69.35,0.750173,0.011216,0.470635,-0.834968,18.420283
8,7,58,69.36,0.752045,0.011256,0.470675,-0.836374,18.440842
8,7,58,70.36,0.922668,0.014603,0.474022,-0.9456,20.110753
8,7,58,71.36,1.042479,0.016164,0.475583,-0.989498,20.76771
8,7,59,71.96,1.08366,0.01613,0.47555,-0.985844,20.678018
8,7,60,72.28,1.096487,0.016309,0.475729,-0.991028,20.712854
8,7,61,72.56,1.072191,0.015995,0.475414,-0.982706,20.437147
8,7,61,73.56,0.90383,0.013563,0.472983,-0.905922,19.261752
8,7,62,73.94,0.841271,0.012574,0.471994,-0.873465,18.685125
8,7,62,74.94,0.833708,0.013398,0.472818,-0.904225,16.995671
8,7,63,75.68,0.735613,0.011206,0.470626,-0.828827,15.583573
8,7,63,76.68,0.614652,0.009556,0.468976,-0.765371,15.09261
8,7,64,77.06,0.550402,0.008247,0.467666,-0.710911,14.706652
8,7,65,77.99,0.625901,0.00937,0.46879,-0.752352,15.156389
8,7,65,78.99,0.662363,0.010614,0.470034,-0.800921,16.417644
8,7,65,79.99,0.635035,0.009948,0.469368,-0.775385,17.348806
8,7,67,80.36,0.627478,0.009397,0.468816,-0.760126,17.724954
8,7,67,81.36,0.791951,0.012434,0.471853,-0.869084,19.53392
8,7,68,82.09,0.849605,0.012672,0.472092,-0.875833,19.659871
8,7,68,83.09,0.771295,0.01175,0.471169,-0.838012,18.968784
8,7,68,84.09,0.687062,0.010474,0.469894,-0.787376,17.984414
8,7,69,84.67,0.63789,0.009637,0.469057,-0.753714,17.34064
8,7,70,85.06,0.643751,0.009721,0.469141,-0.756424,17.320357
8,7,70,86.06,0.715529,0.011081,0.470501,-0.805991,17.652971
8,7,71,86.73,0.742958,0.011319,0.470739,-0.815784,17.453736
8,7,71,87.73,0.480784,0.007385,0.466805,-0.66122,15.80662
8,7,72,87.82,0.459674,0.007,0.46642,-0.644182,15.663192
8,7,72,88.82,0.594443,0.009085,0.468505,-0.734554,16.973183
8,7,74,89.06,0.493964,0.007412,0.466831,-0.655509,16.000024
8,7,74,90.06,1.011498,0.015367,0.474786,-0.947134,19.870975
8,7,75,90.32,1.140777,0.016948,0.476367,-0.995804,20.6754
8,7,75,91.32,0.992617,0.015152,0.474571,-0.940076,19.921347
8,7,75,92.32,0.83688,0.012861,0.472281,-0.865561,18.814031
8,7,75,93.32,0.679362,0.010198,0.469617,-0.771306,17.423605
8,7,76,93.42,0.671317,0.010105,0.469525,-0.767913,17.182721
8,7,76,94.42,1.028845,0.016192,0.475612,-0.970784,11.827498
8,7,77,94.75,1.094267,0.016359,0.475779,-0.974846,11.300675
8,7,78,94.88,1.453384,0.021504,0.480924,-1.112701,11.129073
8,7,79,95.06,1.429514,0.021202,0.480622,-1.105123,11.077483
8,7,80,95.98,1.327924,0.019782,0.479201,-1.07047,10.765930000000001
8,7,80,96.98,1.390898,0.020734,0.480154,-1.098215,10.514079
8,7,81,97.12,1.392663,0.020619,0.480039,-1.095262,10.417758
8,7,81,98.12,1.693017,0.025207,0.484626,-1.206701,10.561423
8,7,82,98.15,1.701176,0.025326,0.484746,-1.209482,10.565827
8,7,82,99.15,1.934533,0.028968,0.488387,-1.294403,10.834463
8,7,83,99.61,2.005574,0.029476,0.488896,-1.306139,10.669655
8,7,83,100.61,2.45163,0.037111,0.49653,-1.462076,9.472892
8,7,84,101.17,2.564092,0.037562,0.496982,-1.471259,9.148324
8,7,85,101.44,2.181494,0.03217,0.49159,-1.358804,9.527086
8,7,85,102.44,2.012003,0.030512,0.489932,-1.321399,9.667509
8,7,85,103.44,1.770985,0.02665,0.48607,-1.233704,9.576887
8,7,86,103.7,1.694078,0.024969,0.484389,-1.194008,9.515654
8,7,87,103.75,1.69934,0.025076,0.484496,-1.19644,9.52835
8,7,87,104.75,1.811866,0.02792,0.48734,-1.260232,9.764014
8,7,87,105.75,1.854092,0.02856,0.487979,-1.273208,9.731366
8,7,88,106.73,1.824021,0.026992,0.486412,-1.237275,9.327051
8,7,88,107.73,1.806293,0.02772,0.48714,-1.253503,9.670392
8,7,88,108.73,1.74126,0.027294,0.486714,-1.243946,10.116582
8,7,88,109.73,1.602115,0.024576,0.483996,-1.180859,11.198229
8,7,89,110.1,1.536365,0.022759,0.482179,-1.13635,12.104172
8,7,90,110.38,1.713242,0.025301,0.484721,-1.195664,12.758595
8,7,91,110.73,1.649125,0.024506,0.483926,-1.17694,12.648483
8,7,91,111.73,1.298768,0.019755,0.479175,-1.056252,12.357509
8,7,92,112.57,0.988281,0.014742,0.474161,-0.914076,11.693171
8,7,94,112.73,0.755778,0.01132,0.47074,-0.805959,10.668931
8,7,94,113.73,0.678321,0.010768,0.470188,-0.785828,10.615266
8,7,94,114.73,0.593633,0.009858,0.469278,-0.751918,10.528684
8,7,94,115.73,0.504338,0.008627,0.468047,-0.703674,10.420369
8,7,94,116.73,0.413998,0.007164,0.466584,-0.641744,10.309065
8,7,94,117.73,0.326756,0.005605,0.465025,-0.568385,10.216865
8,7,94,118.73,0.246697,0.004107,0.463527,-0.487452,10.162695
8,7,94,119.73,0.177086,0.002804,0.462224,-0.403759,10.156574
8,7,96,120.5,0.122721,0.00185,0.46127,-0.327576,10.109607
8,7,97,121.31,0.150303,0.002265,0.461684,-0.359961,9.787967
8,7,97,122.31,0.100884,0.001598,0.461018,-0.30257,9.973559
8,7,97,123.31,0.056806,9e-4,0.460319,-0.227549,10.178782
8,7,98,124.18,0.027709,4.2e-4,0.45984,-0.155963,10.372427
8,7,99,124.43,0.023572,3.57e-4,0.459776,-0.143711,10.397538
8,7,100,124.65,0.008542,1.3e-4,0.459549,-0.086491,10.527966
8,7,100,125.65,0.013936,2.2e-4,0.45964,-0.112874,10.478826
8,7,101,126.35,0.018395,2.91e-4,0.45971,-0.129838,10.457974
8,7,101,127.35,0.057338,9.1e-4,0.46033,-0.230938,10.366736
8,7,102,127.43,0.0606,9.6e-4,0.46038,-0.23723,10.365857
8,7,102,128.43,0.048573,8.01e-4,0.460221,-0.216038,10.340089
8,7,102,129.43,0.036289,5.99e-4,0.460018,-0.1865,10.33714
8,7,102,130.43,0.024984,3.96e-4,0.459816,-0.151743,10.365289
8,7,103,131.07,0.019144,2.91e-4,0.459711,-0.130205,10.392189
8,7,103,132.07,0.061145,9.64e-4,0.460384,-0.238426,9.52706
8,8,2,0.01,1.56e-4,2e-6,0.459422,-0.011644,10.859315
8,8,3,0.4,0.002699,4.1e-5,0.459461,-0.048797,10.995828
8,8,3,1.4,0.026299,4.19e-4,0.459839,-0.155533,12.078559
8,8,4,1.5,0.027882,4.22e-4,0.459842,-0.156205,12.148551
8,8,6,2.43,5.78e-4,9e-6,0.459428,-0.022294,10.995237
8,8,7,2.86,0.003979,6e-5,0.45948,-0.05858,11.275386
8,8,7,3.86,0.068822,0.00118,0.4606,-0.258485,11.700524
8,8,8,4.55,0.128179,0.001971,0.461391,-0.333653,11.340761
8,8,9,4.76,0.00156,2.4e-5,0.459443,-0.036489,11.114545
8,8,9,5.76,0.003913,6.8e-5,0.459488,-0.061954,11.194164
8,8,9,6.76,0.007289,1.34e-4,0.459554,-0.087018,11.169595
8,8,9,7.76,0.010965,1.95e-4,0.459615,-0.104866,11.040849
8,8,9,8.76,0.014087,2.23e-4,0.459643,-0.112373,10.858503
8,8,10,9.01,0.014712,2.25e-4,0.459645,-0.112867,10.813196
8,8,10,10.01,0.016056,2.6e-4,0.45968,-0.12175,10.827489
8,8,10,11.01,0.01709,2.84e-4,0.459704,-0.127943,10.842127
8,8,10,12.01,0.017683,2.93e-4,0.459712,-0.130539,10.855455
8,8,10,13.01,0.017769,2.82e-4,0.459702,-0.129157,10.866103
8,8,11,13.68,0.0204,3.11e-4,0.459731,-0.136309,10.876854
8,8,13,13.92,0.139219,0.002107,0.461526,-0.3545,11.055807
8,8,13,14.92,0.133537,0.002131,0.46155,-0.358618,11.188958
8,8,13,15.92,0.119572,0.001873,0.461293,-0.339329,11.259692
8,8,14,16.44,0.108719,0.001639,0.461059,-0.319239,11.265993
8,8,15,17.17,0.038653,5.85e-4,0.460004,-0.188728,11.055699
8,8,16,17.47,0.11403,0.001734,0.461153,-0.323868,11.109937
8,8,16,18.47,0.122581,0.001907,0.461327,-0.336926,11.085188
8,8,17,19.09,0.123195,0.001857,0.461277,-0.330992,11.050932
8,8,17,20.09,0.182356,0.002758,0.462178,-0.401516,11.276277
8,8,18,20.16,0.171018,0.002594,0.462014,-0.389508,11.255692
8,8,19,20.32,0.016663,2.51e-4,0.459671,-0.122131,10.869257
8,8,19,21.32,5.1e-4,8e-6,0.459428,-0.02166,10.820307
8,8,19,22.32,0.007361,1.14e-4,0.459534,0.082358,10.856227
8,8,20,23.29,0.034562,5.21e-4,0.459941,0.175899,10.96252
8,8,21,24.22,0.003917,5.9e-5,0.459479,0.05886,10.845693
8,8,21,25.22,0.01061,1.66e-4,0.459585,0.098089,10.908252
8,8,22,26.23,0.019864,3.03e-4,0.459723,0.132178,10.999855
8,8,23,26.85,0.025869,3.94e-4,0.459814,0.150808,11.04566
8,8,23,27.85,0.051467,7.99e-4,0.460218,0.213972,11.238795
8,8,24,28.52,0.071273,0.001077,0.460497,0.248235,11.373608
8,8,24,29.52,0.121902,0.001859,0.461279,0.325063,11.61879
8,8,25,30.31,0.16858,0.002542,0.461962,0.379504,11.797206
8,8,26,30.55,0.169421,0.002551,0.461971,0.380168,11.716519
8,8,27,30.71,0.144706,0.002179,0.461599,0.351152,11.634156
8,8,27,31.71,0.0561,8.69e-4,0.460289,0.222123,11.240459
8,8,29,32.65,0.009479,1.44e-4,0.459564,0.090634,10.955096
8,8,29,33.65,0.004282,6.6e-5,0.459485,0.061003,10.923909
8,8,29,34.65,0.001114,1.7e-5,0.459437,0.031012,10.879399
8,8,29,35.65,2e-6,0,0.45942,0.001384,10.823383
8,8,30,35.81,1e-5,0,0.45942,-0.002883,10.814323
8,8,30,36.81,3e-6,0,0.45942,0.001471,10.822981
8,8,31,37.06,6e-6,0,0.45942,0.002233,10.824053
8,8,31,38.06,9.17e-4,1.4e-5,0.459434,-0.028109,10.777056
8,8,32,38.58,0.002408,3.6e-5,0.459456,-0.045369,10.752009
8,8,34,39.53,0.068579,0.001033,0.460453,-0.24196,10.677933
8,8,35,40.03,0.064592,9.77e-4,0.460397,-0.235214,10.685668
8,8,36,40.17,0.020872,3.16e-4,0.459735,-0.133616,10.77796
8,8,36,41.17,0.038216,6.43e-4,0.460063,0.191028,10.190153
8,8,40,41.72,0.132085,0.001991,0.461411,0.336783,9.300638
8,8,41,42.72,0.110408,0.001664,0.461083,0.308792,9.71961
8,8,41,43.72,0.101158,0.001548,0.460968,0.29796,9.745482
8,8,42,44.09,0.095349,0.001458,0.460878,0.289238,9.771046
8,8,42,45.09,1.49e-4,2e-6,0.459422,-0.011358,10.849664
8,8,43,45.13,9.61e-4,1.5e-5,0.459434,-0.02888,10.894657
8,8,44,45.24,0.013408,2.03e-4,0.459622,-0.107963,11.129444
8,8,45,45.47,0.003144,4.7e-5,0.459467,0.052271,10.683711
8,8,45,46.47,0.029366,4.6e-4,0.459879,0.162034,10.450303
8,8,45,47.47,0.079515,0.001212,0.460631,0.26257,10.297497
8,8,46,47.67,0.091272,0.001376,0.460796,0.279799,10.277146
8,8,46,48.67,0.103564,0.00156,0.46098,0.296445,10.264045
8,8,47,48.68,0.103979,0.001572,0.460991,0.297549,10.257435
8,8,48,49.3,0.106706,0.001608,0.461027,0.301058,9.96989
8,8,49,50.29,0.086468,0.001308,0.460728,0.271952,9.930837
8,8,49,51.29,0.092271,0.001467,0.460886,0.288503,9.93308
8,8,49,52.29,0.093939,0.001489,0.460909,0.291391,9.950517
8,8,51,52.89,0.091364,0.001415,0.460834,0.28445,9.972622
8,8,51,53.89,9.18e-4,1.5e-5,0.459435,0.029318,10.739778
8,8,53,54.6,0.096859,0.001459,0.460879,-0.290585,11.679854
8,8,53,55.6,0.083241,0.001269,0.460689,-0.272178,11.668242
8,8,53,56.6,0.069397,0.00105,0.46047,-0.248935,11.620779
8,8,54,56.82,0.066457,0.001002,0.460421,-0.243459,11.607565
8,8,54,57.82,0.05937,9.04e-4,0.460324,-0.232117,11.631325
8,8,55,58.7,0.051713,7.8e-4,0.4602,-0.216394,11.612168
8,8,56,59.04,0.025269,3.81e-4,0.459801,-0.15125,11.293739
8,8,56,60.04,0.112586,0.001709,0.461129,-0.319447,11.874323
8,8,57,60.13,0.121404,0.001835,0.461255,-0.330976,11.914578
8,8,58,60.45,0.112598,0.001704,0.461124,-0.319171,11.887532
8,8,58,61.45,0.138376,0.002214,0.461634,-0.366519,12.022077
8,8,60,62.29,0.141262,0.002136,0.461555,-0.362633,11.918101
8,8,61,62.43,0.069171,0.001043,0.460462,-0.251163,11.429668
8,8,61,63.43,0.023074,3.54e-4,0.459774,-0.145506,11.141007
8,8,62,63.75,0.01238,1.89e-4,0.459608,-0.106049,11.046199
8,8,63,63.94,1.79e-4,3e-6,0.459422,-0.012633,10.845067
8,8,63,64.94,0.010528,1.66e-4,0.459585,-0.099014,11.055019
8,8,63,65.94,0.035595,5.43e-4,0.459962,-0.179097,11.317844
8,8,64,66.11,0.040707,6.14e-4,0.460034,-0.190529,11.36135
8,8,64,67.11,0.04571,6.99e-4,0.460119,-0.203934,11.423569
8,8,65,67.35,0.046393,7e-4,0.46012,-0.204265,11.426448
8,8,66,68.28,0.0669,0.00101,0.460429,-0.243599,11.560451
8,8,66,69.28,0.010633,1.65e-4,0.459585,-0.099704,11.262988
8,8,67,69.52,0.004111,6.2e-5,0.459482,-0.061267,11.113067
8,8,67,70.52,0.001125,1.7e-5,0.459437,0.032368,10.679804
8,8,68,70.76,0.003064,4.6e-5,0.459466,0.053137,10.594224
8,8,68,71.76,5.7e-5,1e-6,0.459421,0.007231,10.786265
